"year","price"
"Oct
2017","768.798"
"Nov
2017","380.23"
"Feb
2018","383.04"
"Mar
2018","420.89"
"Apr
2018","350.89"
"May
2018","455.73"
"May
2018","492.04"
"Jun
2018","516.83"
"Jun
2018","464.65"
"Jul
2018","491.45"
"Sep
2018","398.65"
"Sep
2018","398.64"
