"year","price"
"Oct
2017","328.584"
"Oct
2017","323.58"
"Nov
2017","579.146"
"Dec
2017","692.746"
"Jan
2018","427.767"
"Jan
2018","343.804"
"Jan
2018","345.43"
"Feb
2018","314.41"
"Mar
2018","480.54"
"Apr
2018","394.86"
"Apr
2018","357.56"
"Apr
2018","267.64"
"May
2018","467.03"
"May
2018","426.73"
"Jul
2018","432.73"
"Jul
2018","377.95"
"Aug
2018","340.95"
"Sep
2018","358.95"
"Oct
2018","631.8"
