"year","price"
"Oct
2017","466.236"
"Oct
2017","464.386"
"Nov
2017","624.87"
"Nov
2017","297.6"
"Nov
2017","359.6"
"Dec
2017","451.6"
"Dec
2017","494.98"
"Dec
2017","321.35"
"Dec
2017","560.6"
"Jan
2018","350.055"
"Jan
2018","394.166"
"Feb
2018","354.26"
"Feb
2018","341.576"
"Mar
2018","442.04"
"Mar
2018","371.93"
"May
2018","418"
"May
2018","302.59"
"Jun
2018","324.79"
"Aug
2018","339.95"
"Sep
2018","339.95"
