"year","price"
"Oct
2017","381.416"
"Dec
2017","357.03"
"Jan
2018","273.79"
"Feb
2018","425.41"
"Mar
2018","314.52"
"Mar
2018","424.35"
"Apr
2018","338.35"
"May
2018","499.95"
"May
2018","342.76"
"Jun
2018","338.16"
"Jun
2018","381.95"
"Jul
2018","429.95"
"Aug
2018","283.82"
"Aug
2018","355.95"
