"year","price"
"Oct
2017","442.59"
"Oct
2017","353.59"
"Nov
2017","338.58"
"Nov
2017","247.6"
"Nov
2017","407.613"
"Nov
2017","694.114"
"Dec
2017","551.01"
"Dec
2017","433.2"
"Dec
2017","540.048"
"Dec
2017","463.6"
"Jan
2018","386.63"
"Jan
2018","331.6"
"Jan
2018","301.6"
"Mar
2018","311.85"
"Mar
2018","301.6"
"Apr
2018","403.13"
"May
2018","302"
"May
2018","438.67"
"May
2018","446.84"
"Jun
2018","331.58"
"Jun
2018","357.16"
"Jul
2018","348.99"
"Aug
2018","311.37"
"Sep
2018","311.37"
