"year","price"
"Dec
2017","393.79"
"Jan
2018","416.01"
"Jan
2018","249.44"
"Jan
2018","374.06"
"Jan
2018","370.13"
"Feb
2018","345.35"
"Apr
2018","454.91"
"Apr
2018","475.57"
"May
2018","354.66"
"May
2018","615.47"
"May
2018","530.98"
"May
2018","480.04"
"Jun
2018","445.07"
"Jun
2018","411.44"
"Jul
2018","484.45"
"Jul
2018","431.41"
"Aug
2018","456.78"
"Oct
2018","415.05"
