"year","price"
"Dec
2017","525.8"
"Jan
2018","505.8"
"Jan
2018","435.72"
"Feb
2018","419.97"
"Mar
2018","498.82"
"Apr
2018","434.35"
"Apr
2018","392.35"
"Jun
2018","475.6"
"Jun
2018","345.59"
"Jul
2018","469.6"
"Aug
2018","468.73"
"Sep
2018","343.95"
